date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:15	4003/4003	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:57%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_04.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_04.html	(from )
12:54:16	7547/7547	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:57%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_05.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_05.html	(from )
12:54:16	9164/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:58%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_06.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_06.html	(from )
12:54:18	21971/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:58%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_07.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_07.html	(from )
12:54:18	5347/5347	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:53:59%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_08.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_08.html	(from )
12:54:19	6329/6329	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:00%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_09.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_09.html	(from )
12:54:19	5248/5248	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:01%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_10.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_10.html	(from )
12:54:20	9365/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:01%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_11.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_11.html	(from )
12:54:21	6113/6113	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:02%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_12.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/asm_tutorial_12.html	(from )
12:54:21	1910/1910	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:02%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/reference.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/reference.html	(from )
12:54:22	6424/6424	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:03%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/editor.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/editor.html	(from )
12:54:22	11365/-1	---M--	200	added ('OK')	text/html	date:Mon,%2021%20Dec%202009%2005:54:04%20GMT	http://www.emu8086.com/assembly_language_tutorial_assembler_reference/compiler.html	C:/My%20Web%20Sites/8086AssemblerDoc/www.emu8086.com/assembly_language_tutorial_assembler_reference/compiler.html	(from )
