date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:37	395/395	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:33:37%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20A_assembly.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20A_assembly.2a.delayed	(from )
12:34:03	290490/290490	---M--	200	added ('OK')	application/zip	etag:%22724012-46eba-44ba8eecf6200%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20%20Aj%20Santhiti%20and%20Aj%20Jittat.zip	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20%20Aj%20Santhiti%20and%20Aj%20Jittat.zip	(from )
12:34:03	396/396	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:34:04%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20Virus%20Alert.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20Virus%20Alert.2c.delayed	(from )
12:34:36	941683/941683	---M--	200	added ('OK')	application/x-msdos-program	etag:%2272402a-e5e73-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Install/Emu8086v258.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Install/Emu8086v258.exe	(from )
12:34:36	390/390	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:34:36%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20Guild.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20Guild.2e.delayed	(from )
12:36:01	893055/893055	---M--	200	added ('OK')	application/zip	etag:%22724017-da07f-44ba8eeede680%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20Virus%20Alert.zip	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20Virus%20Alert.zip	(from )
12:36:01	395/395	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:36:02%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20Last%20Group.exe	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20Last%20Group.30.delayed	(from )
12:36:02	22909/22909	---M--	200	added ('OK')	text/html	etag:%2272407a-597d-44ba8eefd28c0%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Score/midterm.html	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Score/midterm.html	(from )
12:36:45	886703/886703	---M--	200	added ('OK')	application/zip	etag:%22724016-d87af-44ba8eedea440%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20Last%20Group.zip	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20Last%20Group.zip	(from )
12:38:11	2146936/2146936	---M--	200	added ('OK')	application/zip	etag:%22724015-20c278-44ba8eedea440%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20Guild.zip	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20Guild.zip	(from )
12:38:50	3363096/3363096	---M--	200	added ('OK')	application/zip	etag:%22724014-335118-44ba8eedea440%22	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Book/Book%20by%20A_assembly.zip	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Book/Book%20by%20A_assembly.zip	(from )
12:38:50	400/400	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Dec%202009%2005:38:51%20GMT	http://www.cpe.ku.ac.th/~fengtwr/472-204221/Score/midterm_files/filelist.xml	C:/My%20Web%20Sites/Assembly1/www.cpe.ku.ac.th/_fengtwr/472-204221/Score/midterm_files/filelist.32.delayed	(from http://www.cpe.ku.ac.th/~fengtwr/472-204221/204221.html)
